"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2025-01-05","Land To Sea","7.25","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-05","Verizon Fios","59.99","posted","Internet","Utilities","false","","regular","Primary CC","4832","","false"
"2025-01-05","Other Shop","29.35","posted","Shops","Shopping","false","","regular","Secondary CC","7291","","false"
"2025-01-06","Uber","6","posted","Uber","Transportation","false","","regular","Primary CC","4832","","false"
"2025-01-06","AMC Theatres","21.51","posted","Entertainment","Entertainment","false","","regular","Debit","3456","","false"
"2025-01-06","Costco","25.8","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-06","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-06","Whole Foods","13.41","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-07","Other Grocery","35.73","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-07","CVS","16.8","posted","Other","Other","false","","regular","Secondary CC","7291","","false"
"2025-01-07","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2025-01-07","Other Entertainment","13.06","posted","Entertainment","Entertainment","false","","regular","Primary CC","4832","","false"
"2025-01-08","Lark Cafe","-132.11","posted","Tips","Income","true","","income","Checking","3456","","false"
"2025-01-08","Square Payroll","-428.09","posted","Side Income","Income","true","","income","Checking","3456","","true"
"2025-01-08","Other Fast Food","35","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-09","Conductor Inc Deposit","-829.51","posted","Side Income","Income","true","","income","Checking","3456","","false"
"2025-01-09","CVS","22.74","posted","Pharmacy","Health","false","","regular","Primary CC","4832","","false"
"2025-01-09","Uber","11.28","posted","Uber","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-09","Misc Purchase","16.82","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2025-01-09","Keep The Change Transfer","-0.3","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-01-09","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-10","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-10","CVS","8.82","posted","Pharmacy","Health","false","","regular","Debit","3456","","false"
"2025-01-10","Mint Mobile","15","posted","Phone","Utilities","false","","regular","Secondary CC","7291","","false"
"2025-01-10","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-10","Chipotle","9.45","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-11","Other Clothing","60.92","posted","Clothing","Shopping","false","","regular","Primary CC","4832","","false"
"2025-01-11","Chipotle","8.11","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-11","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-11","Other Shop","41.17","posted","Shops","Shopping","false","","regular","Primary CC","4832","","false"
"2025-01-12","C-Town","39.49","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-12","Sweetgreen","23.39","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-13","The Levee","28.45","posted","Bars","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-13","CVS","19.56","posted","Pharmacy","Health","false","","regular","Primary CC","4832","","false"
"2025-01-13","CVS","28.71","posted","Other","Other","false","","regular","Debit","3456","","false"
"2025-01-13","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-13","Other Café","8.68","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-13","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-13","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-13","Thai Villa","59.69","posted","Restaurants","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-13","Starbucks","6.22","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-14","Other Restaurant","51.34","posted","Restaurants","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-14","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-14","Shake Shack","16.41","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-14","Trader Joe's","21.34","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-14","Apple.com/bill","6.99","posted","Subscriptions","Entertainment","false","","regular","Primary CC","4832","","true"
"2025-01-15","Food Bazaar","78.96","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-15","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-15","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-15","CVS","28.74","posted","Pharmacy","Health","false","","regular","Primary CC","4832","","false"
"2025-01-15","Starbucks","8.63","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-16","Sweetgreen","6.63","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-16","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-16","Sweetleaf","6.61","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-16","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-16","Lyft","9.91","posted","Uber","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-16","Venmo Cashout","97.63","posted","Transfer","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-01-16","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-16","Lark Cafe","-67.81","posted","Tips","Income","true","","income","Checking","3456","","false"
"2025-01-16","Other Merchant","27.42","posted","Other","Other","false","","regular","Secondary CC","7291","","false"
"2025-01-17","McDonald's","8.12","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-17","Other Clothing","27.56","posted","Clothing","Shopping","false","","regular","Primary CC","4832","","false"
"2025-01-17","Partners Coffee","5.92","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-17","Con Edison","30","posted","Gas & Electric","Utilities","false","","regular","Primary CC","4832","","false"
"2025-01-18","Land To Sea","8.74","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-18","Mta*Nyct Paygo","3","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2025-01-19","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-19","Trader Joe's","23.89","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-19","Navient Student Loan","280","posted","Student Loan","Debt","false","","regular","Checking","3456","","true"
"2025-01-19","Symbioun Payroll","-2554.08","posted","Payroll","Income","true","","income","Checking","3456","","true"
"2025-01-19","Keep The Change Transfer","-0.79","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-01-19","Target","41.8","posted","Shops","Shopping","false","","regular","Debit","3456","","false"
"2025-01-19","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-19","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-19","Uber","13.38","posted","Uber","Transportation","false","","regular","Primary CC","4832","","false"
"2025-01-20","Other Restaurant","27.55","posted","Restaurants","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-21","Regal Cinema","16.74","posted","Entertainment","Entertainment","false","","regular","Primary CC","4832","","false"
"2025-01-21","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-21","Metropolitan Tra","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-22","Okonomi","42.03","posted","Restaurants","Food & Drink","false","","regular","Venmo","9012","","false"
"2025-01-22","C-Town","39.04","posted","Groceries","Food & Drink","false","","regular","Debit","3456","","false"
"2025-01-22","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-22","Square Payroll","-385.87","posted","Side Income","Income","true","","income","Checking","3456","","true"
"2025-01-22","CVS","46.54","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2025-01-22","Land To Sea","7.16","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-23","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-23","Key Food","200","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-23","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-23","Other Fast Food","16.48","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-24","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-24","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-24","Credit Card Payment","-1155.96","posted","Credit Card Payment","Transfer","true","","internal transfer","Checking","3456","","true"
"2025-01-24","Whole Foods","33.91","posted","Groceries","Food & Drink","false","","regular","Debit","3456","","false"
"2025-01-24","Shake Shack","18.62","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-24","Venmo Cashout","117.11","posted","Transfer","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-01-25","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-25","Other Bar","32.9","posted","Bars","Food & Drink","false","","regular","Venmo","9012","","false"
"2025-01-25","Trader Joe's","23.44","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-01-25","Celsious","15","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2025-01-25","Keep The Change Transfer","-0.36","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-01-26","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-26","Spectrum","49.99","posted","Internet","Utilities","false","","regular","Primary CC","4832","","false"
"2025-01-26","Other Shop","45.45","posted","Shops","Shopping","false","","regular","Primary CC","4832","","false"
"2025-01-26","Other Clothing","40.33","posted","Clothing","Shopping","false","","regular","Secondary CC","7291","","false"
"2025-01-26","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-26","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-27","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-27","Netflix","23.2","posted","Entertainment","Entertainment","false","","regular","Primary CC","4832","","false"
"2025-01-27","Interest Payment","-2.74","posted","Interest","Income","true","","income","Savings","6789","","true"
"2025-01-28","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-28","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-28","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-29","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-30","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-30","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-30","Starbucks","3.54","posted","Cafés","Food & Drink","false","","regular","Debit","3456","","false"
"2025-01-30","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-30","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-30","Sweetleaf","11.77","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-30","Target","16.81","posted","Shops","Shopping","false","","regular","Debit","3456","","false"
"2025-01-30","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-01-31","Other Fast Food","7.46","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-01-31","Venmo Cashout","101.5","posted","Transfer","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-02-01","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-01","Lark Cafe","-125.15","posted","Tips","Income","true","","income","Checking","3456","","false"
"2025-02-01","Other Fast Food","10.16","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-01","Panera Bread","19.81","posted","Fast Food","Food & Drink","false","","regular","Debit","3456","","false"
"2025-02-02","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-02","Symbioun Payroll","-2571.08","posted","Payroll","Income","true","","income","Checking","3456","","true"
"2025-02-02","Netflix","5","posted","Entertainment","Entertainment","false","","regular","Primary CC","4832","","false"
"2025-02-02","Sey Coffee","7.14","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-02","Other Café","8.16","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-02","Celsious","15","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2025-02-03","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-03","Other Clothing","25.13","posted","Clothing","Shopping","false","","regular","Secondary CC","7291","","false"
"2025-02-04","Target","64.23","posted","Shops","Shopping","false","","regular","Primary CC","4832","","false"
"2025-02-04","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-05","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-05","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-05","Square Payroll","-423.72","posted","Side Income","Income","true","","income","Checking","3456","","true"
"2025-02-06","Other Fast Food","9.86","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-06","Other Merchant","9.74","posted","Other","Other","false","","regular","Debit","3456","","false"
"2025-02-06","Other Café","9.11","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-06","Mta*Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-06","Partners Coffee","4.32","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-06","Whole Foods","8.04","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-06","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-07","Other Fast Food","13.59","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-07","Metropolitan Tra","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-07","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-07","Sweetgreen","14.3","posted","Fast Food","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-07","Venmo Cashout","92.31","posted","Transfer","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-02-08","Conductor Inc Deposit","-794.89","posted","Side Income","Income","true","","income","Checking","3456","","false"
"2025-02-08","Diner","22.91","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-08","Lark Cafe","-114.39","posted","Tips","Income","true","","income","Checking","3456","","false"
"2025-02-08","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-09","Uber","19.78","posted","Uber","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-09","Cleaners","8.5","posted","Laundry","Personal Care","false","","regular","Primary CC","4832","","false"
"2025-02-09","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-09","Costco","19.17","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-09","Walgreens","17.06","posted","Other","Other","false","","regular","Secondary CC","7291","","false"
"2025-02-10","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-10","Other Café","7.29","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-11","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-11","Other Merchant","8.21","posted","Other","Other","false","","regular","Debit","3456","","false"
"2025-02-12","Mta*Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-12","Metropolitan Tra","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-12","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-13","Keep The Change Transfer","-0.5","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-02-13","Other Restaurant","63.09","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-13","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2025-02-13","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-13","Trader Joe's","87.67","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-13","Apple.com/bill","6.99","posted","Subscriptions","Entertainment","false","","regular","Primary CC","4832","","true"
"2025-02-13","Other Shop","87.66","posted","Shops","Shopping","false","","regular","Primary CC","4832","","false"
"2025-02-14","Land To Sea","9.04","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-14","Cleaners","12","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2025-02-14","Con Edison","65.17","posted","Gas & Electric","Utilities","false","","regular","Checking","3456","","false"
"2025-02-15","Spectrum","49.99","posted","Internet","Utilities","false","","regular","Checking","3456","","false"
"2025-02-15","Other Merchant","4.54","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2025-02-15","Diner","39.61","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-16","Symbioun Payroll","-2569.68","posted","Payroll","Income","true","","income","Checking","3456","","true"
"2025-02-16","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-16","Chick-Fil-A","25.64","posted","Fast Food","Food & Drink","false","","regular","Debit","3456","","false"
"2025-02-16","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-17","Key Food","15.58","posted","Groceries","Food & Drink","false","","regular","Debit","3456","","false"
"2025-02-18","Navient Student Loan","280","posted","Student Loan","Debt","false","","regular","Checking","3456","","true"
"2025-02-18","Joe Coffee","3.61","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-18","Subway","10.79","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-19","Square Payroll","-428.18","posted","Side Income","Income","true","","income","Checking","3456","","true"
"2025-02-19","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2025-02-19","Uber","11.77","posted","Uber","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-19","Other Café","13.54","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-19","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-20","Keep The Change Transfer","-0.82","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-02-20","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-20","Con Edison","86.12","posted","Gas & Electric","Utilities","false","","regular","Checking","3456","","false"
"2025-02-21","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-21","Celsious","8.5","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2025-02-21","Whole Foods","23.1","posted","Groceries","Food & Drink","false","","regular","Debit","3456","","false"
"2025-02-21","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-21","Other Merchant","24.46","posted","Other","Other","false","","regular","Secondary CC","7291","","false"
"2025-02-22","Other Restaurant","36.87","posted","Restaurants","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-22","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-22","Trader Joe's","50.72","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-22","Keep The Change Transfer","-0.81","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-02-23","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-23","Metropolitan Tra","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-23","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-23","Cleaners","12","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2025-02-23","Credit Card Payment","-848.52","posted","Credit Card Payment","Transfer","true","","internal transfer","Checking","3456","","true"
"2025-02-24","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-24","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-24","Uber","31.98","posted","Uber","Transportation","false","","regular","Debit","3456","","false"
"2025-02-25","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-25","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-25","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-25","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-25","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-25","Diner","21.1","posted","Restaurants","Food & Drink","false","","regular","Debit","3456","","false"
"2025-02-25","Other Grocery","47.25","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-26","Interest Payment","-3.99","posted","Interest","Income","true","","income","Savings","6789","","true"
"2025-02-26","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-26","Mta*Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-26","Walgreens","16.28","posted","Pharmacy","Health","false","","regular","Primary CC","4832","","false"
"2025-02-27","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-27","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-28","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-28","Sushi Katsuei","19.82","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-02-28","Other Restaurant","28.09","posted","Restaurants","Food & Drink","false","","regular","Debit","3456","","false"
"2025-02-28","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-28","Other Restaurant","16.33","posted","Restaurants","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-02-28","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-02-28","Metropolitan Tra","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-01","Rent Payment","1350","posted","Rent","Housing","false","","regular","Checking","3456","","true"
"2025-03-01","Rent Payment","1350","posted","Rent","Housing","false","","regular","Checking","3456","","true"
"2025-03-01","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-01","Other Grocery","8.14","posted","Groceries","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-03-01","Con Edison","107.54","posted","Gas & Electric","Utilities","false","","regular","Checking","3456","","false"
"2025-03-02","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Primary CC","4832","","false"
"2025-03-02","Con Edison","85.24","posted","Gas & Electric","Utilities","false","","regular","Primary CC","4832","","false"
"2025-03-02","Other Grocery","20.83","posted","Groceries","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-03-02","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-02","Symbioun Payroll","-2530.27","posted","Payroll","Income","true","","income","Checking","3456","","true"
"2025-03-03","Sweetleaf","6","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-03-03","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-03","Other Café","5.61","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-03-03","Amazon","14.04","posted","Other","Other","false","","regular","Primary CC","4832","","false"
"2025-03-03","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-04","Amazon","7.33","posted","Shops","Shopping","false","","regular","Secondary CC","7291","","false"
"2025-03-04","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-04","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-04","Cleaners","15","posted","Laundry","Personal Care","false","","regular","Debit","3456","","false"
"2025-03-04","Mta*Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-05","Sey Coffee","10.45","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-03-05","Keep The Change Transfer","-0.7","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-03-05","Venmo Cashout","83.89","posted","Transfer","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-03-05","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-05","Other Restaurant","23.4","posted","Restaurants","Food & Drink","false","","regular","Primary CC","4832","","false"
"2025-03-05","Nyct Paygo","3","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-05","Square Payroll","-410.93","posted","Side Income","Income","true","","income","Checking","3456","","true"
"2025-03-06","Trader Joe's","7.99","posted","Groceries","Food & Drink","false","","regular","Debit","3456","","false"
"2025-03-06","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-06","Joe Coffee","10.22","posted","Cafés","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-03-06","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-06","Metropolitan Tra","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-07","Nyct Paygo","2.9","posted","Train","Transportation","false","","regular","Secondary CC","7291","","false"
"2025-03-07","Other Fast Food","14.82","posted","Fast Food","Food & Drink","false","","regular","Secondary CC","7291","","false"
"2025-03-07","Keep The Change Transfer","-0.67","posted","Savings","Transfer","true","","internal transfer","Checking","3456","","false"
"2025-03-07","Blue Bottle","11.94","posted","Cafés","Food & Drink","false","","regular","Primary CC","4832","","false"
