"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2025-03-23","Uber","24.69","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-23","Existing Conditions","37.99","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-23","DoorDash","11.39","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-23","Amazon","13.59","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-24","DoorDash","43.97","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-24","NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-25","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-25","Devocion","21.63","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-25","Lilia","19.66","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-25","Amex Payment - Gold Card","3509.93","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2025-03-26","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-26","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-26","Blue Bottle Coffee","24.16","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-26","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-26","Unknown","3262.5","posted","Rent","","false","","regular","Chase Checking (5567)","","",""
"2025-03-27","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-27","AMC Theatres","12.63","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-27","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-27","Equinox","272.83","posted","Gym Membership","","false","","regular","Chase Checking (5567)","","",""
"2025-03-27","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-27","Gregory's Coffee","4.22","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-28","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-28","Caviar","21.65","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-28","MTA*NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-28","Marcus by Goldman Sachs - Interest","-61.59","posted","Interest Income","","true","","income","Marcus Savings (8841)","","",""
"2025-03-28","Nail Salon","23.82","posted","Personal Care","Personal Care","false","","regular","Amex Gold (3012)","","",""
"2025-03-29","Sephora","109.22","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-29","Uber Eats","22.83","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-29","Egg Shop","31.75","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-29","Lilia","110.76","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-29","Uber Eats","21.56","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-30","Uber Eats","19.77","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-30","Jack's Wife & Freda","45.41","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-30","Dudley's","46.02","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-30","Seamless","25.19","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-31","DoorDash","7.44","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-31","MTA*NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-03-31","Abraço","3.74","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-31","Devocion","16.15","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-03-31","DoorDash","35.91","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-01","Misi","45.3","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-01","NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-01","Abraço","3.4","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-01","Blue Bottle Coffee","23.89","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-01","Uber","22.33","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-01","Zelle - Landlord","3268.75","posted","Rent","","false","","regular","Chase Checking (5567)","","",""
"2025-04-02","Blue Bottle Coffee","9.95","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-02","Lyft","7.26","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-02","Blue Bottle Coffee","5.7","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-02","Starbucks","3.28","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-02","Spotify","12.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-04-02","La Colombe","5.65","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-02","DoorDash","36.33","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-03","Peloton Studio - Refund","-30.67","posted","Fitness Classes","","false","","regular","Chase Checking (5567)","","",""
"2025-04-03","MTA*NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-03","Blue Bottle Coffee","4.93","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-04","ADP Payroll - Direct Deposit","-4781.66","posted","Income","","true","","income","Chase Checking (5567)","","",""
"2025-04-04","Transfer to Marcus Savings","1849.02","posted","Savings Transfer","","true","","internal transfer","Chase Checking (5567)","","",""
"2025-04-04","Jack's Wife & Freda","41.48","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-04","Blank Street Coffee","5.34","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-04","Joe Coffee","5.91","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-04","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-04","The Met","20.96","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-04","Trader Joe's","70.91","posted","Groceries","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-04","Uber Eats","40.97","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-04","Blue Bottle Coffee","5.15","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-05","Netflix","15.49","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-04-05","ClassPass","14.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-04-05","Café Mogador","27.33","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-05","DoorDash","11.68","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-05","West Elm","29.96","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-06","Uber Eats","32.51","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-06","Mace","16.41","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-06","Grubhub","14.25","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-06","Lilia","85.59","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-06","Grubhub","61.81","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-06","Uber Eats","29.86","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-07","PATH Tapp Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-07","Seamless","19.13","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-08","Seamless","62.42","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-08","MTA*NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-08","Apple One","17.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-04-08","Uber Eats","26.56","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-08","Venmo - Drinks Split","48.85","posted","Venmo Social","","false","","regular","Venmo","","",""
"2025-04-08","Chase CC Payment - Sapphire Reserve","3234.71","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2025-04-08","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-08","iCloud Storage","9.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-04-09","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-09","Brooklyn Museum","5.66","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-09","Sketch London","34.64","posted","London Expenses","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-09","Via Carota","41.46","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-10","Venmo - Uber Split","25.46","posted","Venmo Social","","false","","regular","Venmo","","",""
"2025-04-10","Chase CC Payment - Sapphire Reserve","2267.54","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2025-04-10","Grubhub","36.53","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-10","DoorDash","32.71","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-10","Uber Eats","20.32","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-10","MTA*NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-10","DoorDash","14.97","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-11","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-11","DoorDash","37.49","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-11","MTA*NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-11","Uber Eats","23.35","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-11","Uber Eats","34.21","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-11","DoorDash","23.74","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-12","The Met - Refund","-20.96","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-12","TJ Maxx","37.08","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-12","Uber Eats","32.72","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-12","Venmo - Friend Split","104.92","posted","Venmo Social","","false","","regular","Venmo","","",""
"2025-04-12","Starbucks","7.26","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-13","DoorDash","16.62","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-13","Lululemon","9.13","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-13","La Colombe","7.13","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-14","Glamsquad","73.65","posted","Personal Care","Personal Care","false","","regular","Amex Gold (3012)","","",""
"2025-04-14","Equinox+","266.13","posted","Gym Membership","","false","","regular","Chase Checking (5567)","","",""
"2025-04-14","Uber Eats","69.07","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-15","Grubhub","45.97","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-15","Mace - Refund","-16.41","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-15","Patent Pending","55.07","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-15","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-16","Uber Eats","27.41","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-16","Blue Bottle Coffee","24.28","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-16","Starbucks","4.15","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-16","DoorDash","34.06","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-16","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-16","Maison Premiere","59.49","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-17","Grubhub","46.05","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-17","Seamless","37.84","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-17","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-17","Laser Wolf","26.59","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-18","Cote Korean Steakhouse","57.91","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-18","Blue Bottle Coffee","18.66","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-18","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-18","ADP Payroll - Direct Deposit","-4849.69","posted","Income","","true","","income","Chase Checking (5567)","","",""
"2025-04-18","Transfer to Marcus Savings","1624.6","posted","Savings Transfer","","true","","internal transfer","Chase Checking (5567)","","",""
"2025-04-19","Seamless","14.46","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-19","Seamless","21.83","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-19","Uber Eats","25.86","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-19","DoorDash","56.19","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-19","DoorDash","16.64","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-19","British Airways","560.03","posted","Flights","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-19","Westside Market","26.32","posted","Groceries","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-19","DoorDash","25.12","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-19","Amazon","77.09","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-20","Patent Pending","9.77","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-20","Grubhub","15.76","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-20","DoorDash","39.63","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-20","Amazon","45.99","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-20","DoorDash","27.41","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-21","PATH Tapp Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-21","Flat Iron","46.66","posted","London Expenses","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-21","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-21","Uber","36.5","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-22","Caviar","14.56","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-22","Tatiana","70.56","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-23","Seamless","10.74","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-23","DoorDash","40.75","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-23","DoorDash","45.31","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-23","Via","8.02","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-23","Venmo - Brunch Split","34.46","posted","Venmo Social","","false","","regular","Venmo","","",""
"2025-04-23","Caviar","29.7","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-24","Seamless","18.12","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-24","Lilia","50.67","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-25","Dudley's","41.05","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-25","PATH Tapp Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-25","Uber Eats","37.37","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-25","Grubhub","15.94","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-25","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-26","Amex Payment - Gold Card","4174.0","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2025-04-26","Grubhub","32.22","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-26","The Met","19.37","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-26","Venmo - Uber Split","40.01","posted","Venmo Social","","false","","regular","Venmo","","",""
"2025-04-26","Estela","135.23","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-26","Uber Eats","31.37","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-26","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-26","NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-27","Heyday Facial","49.99","posted","Personal Care","Personal Care","false","","regular","Amex Gold (3012)","","",""
"2025-04-27","Venmo - Friend Split","35.95","posted","Venmo Social","","false","","regular","Venmo","","",""
"2025-04-27","Sephora","55.45","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-27","Chase CC Payment - Sapphire Reserve","1877.88","posted","Credit Card Payment","","true","","internal transfer","Chase Checking (5567)","","",""
"2025-04-27","Seamless","15.65","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-27","DoorDash","20.91","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-27","Gregory's Coffee","4.91","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-27","Starbucks","3.66","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-27","AMC Theatres","15.16","posted","Entertainment","","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-27","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-27","Gramercy Tavern","35.0","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-28","PATH Tapp Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-28","Uber","31.44","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-28","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-28","Bonnie's","25.14","posted","Restaurants","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-28","DoorDash","15.24","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-28","Existing Conditions","26.11","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-28","DoorDash","15.22","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-28","Gristedes","36.41","posted","Groceries","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-28","Marcus by Goldman Sachs - Interest","-43.76","posted","Interest Income","","true","","income","Marcus Savings (8841)","","",""
"2025-04-29","Amazon","32.3","posted","General Shopping","Shopping","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-29","Bodega","41.21","posted","Groceries","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-30","Uber Eats","41.08","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-30","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-30","NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-04-30","Nail Salon","103.29","posted","Personal Care","Personal Care","false","","regular","Amex Gold (3012)","","",""
"2025-04-30","DoorDash","38.13","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-30","Starbucks","4.9","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-04-30","DoorDash","12.68","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-01","DoorDash","39.46","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-01","Seamless","19.53","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-01","NYCT Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-05-01","Seamless","34.15","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-01","Uber Eats","33.43","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-01","Apple One","17.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-05-01","DoorDash","22.59","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-01","Zelle - Landlord","3275.0","posted","Rent","","false","","regular","Chase Checking (5567)","","",""
"2025-05-01","PATH Tapp Paygo","3.0","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-05-01","Birch Coffee","6.79","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-02","Starbucks","4.39","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-02","Birch Coffee","4.96","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-02","Blue Bottle Coffee","20.85","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-02","Starbucks","3.21","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-02","MTA*NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-05-02","Transfer to Marcus Savings","1750.04","posted","Savings Transfer","","true","","internal transfer","Chase Checking (5567)","","",""
"2025-05-02","ADP Payroll - Direct Deposit","-4866.87","posted","Income","","true","","income","Chase Checking (5567)","","",""
"2025-05-02","Spotify","12.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-05-02","iCloud Storage","9.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-05-03","Aritzia","50.55","posted","Clothing","Shopping","false","","regular","Amex Gold (3012)","","",""
"2025-05-03","Maman","26.69","posted","Brunch","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-03","Uber Eats","9.5","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-03","DoorDash","14.95","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-03","Patent Pending","29.34","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-05-03","Uber Eats","10.21","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-03","La Colombe","6.18","posted","Cafés","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-03","PATH Tapp Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-05-03","ClassPass","14.99","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-05-04","Uber","43.14","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-05-04","NYCT Paygo","2.9","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-05-04","COS","33.11","posted","Clothing","Shopping","false","","regular","Amex Gold (3012)","","",""
"2025-05-04","Grubhub","27.39","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-04","Maison Premiere","13.6","posted","Bars","Food & Drink","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-05-05","DoorDash","24.76","posted","Food Delivery","Food & Drink","false","","regular","Amex Gold (3012)","","",""
"2025-05-05","Netflix","15.49","posted","Subscriptions","","false","","regular","Chase Checking (5567)","","",""
"2025-05-05","NYCT Paygo","2.75","posted","Transit","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
"2025-05-05","Uber","8.35","posted","Rideshare","Car & Transport","false","","regular","Chase Sapphire Reserve (9234)","","",""
